movie_companies.id,movie_companies.movie_id,movie_companies.company_id,movie_companies.company_type_id,movie_companies.note
3721630,3308634,111998,2,(presents)
3721631,3308635,111998,2,(presents)
3722196,3309344,1852,2,(presents)
3722043,3309127,26946,2,(presents)
3721783,3308820,157542,2,(co-production)
3721842,3308896,157557,2,(co-production)
3721856,3308907,157560,2,(co-production)
3721865,3308918,157565,2,(co-production)
3721874,3308920,157567,2,(co-production)
3721875,3308920,157568,2,(co-production)
3722267,3309428,26978,2,(presents)
3722611,3310021,7096,2,(co-production)
3722283,3309470,157670,2,(presents)
3722286,3309471,3044,2,(presents)
3722352,3309525,157697,2,(presents)
3722447,3309810,287,2,(presents) (controlled by Loew's Incorporated)
3722465,3309839,157723,2,(presents)
3722503,3309892,135905,2,(presents)
3722377,3309557,157704,2,(presents)
3722380,3309559,26234,2,(as Columbia Pictures) (presents)
3722697,3310114,27050,2,(presents)
3722535,3309930,26234,2,(presents)
3722766,3310289,106021,2,(co-production)
3722714,3310160,1698,2,(presents) (as Twentieth Century-Fox)
3723114,3310704,1469,2,(presents)
3723122,3310718,8587,2,(presents)
3722896,3310406,157889,2,(presents)
3723214,3310840,157995,2,(presents)
3722910,3310434,8257,2,"(presents) (as RKO Radio Pictures, Inc.)"
3723443,3311162,69175,2,(co-production)
3723444,3311162,118849,2,(co-production)
3723445,3311162,29655,2,(presents)
3723446,3311162,158073,2,(presents)
3723448,3311162,4322,2,(presents)
3723317,3310973,7428,2,(presents)
3723322,3310978,158038,2,(co-production)
3723242,3310877,158003,2,(presents)
3723374,3311040,158048,2,(presents)
3723395,3311065,978,2,(co-production)
3723396,3311065,902,2,(co-production)
3723405,3311094,23778,2,(presents)
3723487,3311212,158089,2,(co-production)
3723489,3311212,158090,2,(co-production)
3723420,3311124,158065,2,(presents)
3723825,3311578,158172,2,(presents)
3723428,3311131,158067,2,(presents)
3723867,3311697,3513,2,(presents)
3723869,3311697,13003,2,(in association with) (as Majestic Films) (presents)
3723744,3311588,155440,2,(presents)
3724899,3312994,23135,2,(presents)
3724145,3312044,9552,2,(presents)
3724193,3312095,27281,2,(presents)
3724275,3312218,152140,2,(co-production)
3724788,3312845,158427,2,(presents)
3724124,3312021,1487,2,(presents) (produced by) (as The National Film Board of Canada)
3724528,3312520,158373,2,(presents)
3724575,3312581,158384,2,(co-production)
3724920,3313023,158455,2,(presents)
3724838,3312900,157898,2,(presents)
3724922,3313025,27384,2,(co-production)
3724927,3313030,158456,2,(co-production)
3725373,3313509,4709,2,"(as Motion International, Inc.) (presents)"
3725083,3313223,158498,2,(presents)
3725095,3313235,33928,2,(presents)
3725097,3313235,16405,2,(presents)
3725100,3313236,95245,2,(presents)
3725101,3313236,18856,2,(presents)
3725103,3313236,2016,2,(presents)
3725312,3313473,6127,2,(co-production)
3725390,3313527,27449,2,(co-production)
3725391,3313527,27450,2,(co-production)
3725415,3313559,158578,2,(presents)
3725194,3313329,116956,2,(co-production)
3725444,3313591,6127,2,(co-production)
3726136,3314468,158773,2,(presents)
3725725,3313829,158662,2,(presents)
3725835,3314142,287,2,(presents) (controlled by Loew's Incorporated)
3725850,3314163,18639,2,(presents) (as Cinemanovel)
3725639,3313907,137016,2,(co-production)
3725902,3314211,158722,2,(co-production)
3725910,3314215,8587,2,(presents)
3725956,3314300,24775,2,(presents) (as The Rank Organisation)
3726004,3314360,3072,2,(presents)
3726005,3314360,10858,2,(presents)
3726006,3314360,158747,2,(presents)
3726009,3314362,10858,2,(presents)
3726012,3314364,62757,2,(presents)
3726013,3314364,10858,2,(presents)
3726014,3314364,158747,2,(presents)
3726016,3314365,62757,2,(presents)
3726017,3314365,10858,2,(presents)
3726018,3314365,158747,2,(presents)
3726019,3314366,62757,2,(presents)
3726021,3314366,10858,2,(presents)
3726023,3314366,158747,2,(presents)
3726025,3314367,62757,2,(presents)
3726026,3314367,10858,2,(presents)
3726027,3314367,158747,2,(presents)
3726055,3314403,158756,2,(presents)
3726304,3314708,158823,2,(presents)
3726160,3314507,105169,2,(presents)
3726601,3315112,32264,2,(presents)
3726431,3314886,6127,2,(co-production)
3726449,3314911,1385,2,(co-production)
3726552,3315054,121081,2,(co-production)
3726637,3315151,47222,2,(presents)
3726783,3315343,158943,2,(presents)
3726654,3315173,1469,2,(presents) (as Warner Bros.)
3726816,3315388,158953,2,(presents)
3726939,3315540,104768,2,(presents)
3726946,3315550,47272,2,(co-production)
3727291,3316007,112846,2,(co-production)
3727011,3315599,30607,2,(co-production)
3727012,3315599,159022,2,(co-production)
3727013,3315599,381,2,(co-production)
3727014,3315599,35376,2,(co-production)
3727508,3316250,159163,2,(presents)
3727513,3316254,14516,2,(presents)
3727542,3316285,115784,2,(co-production)
3727563,3316303,131141,2,(co-production)
3726842,3315421,158965,2,(presents)
3727195,3315862,27721,2,(presents)
3727215,3315884,159075,2,(co-production)
3727217,3315886,159077,2,(co-production)
3727233,3315916,86130,2,(presents)
3727309,3316029,27740,2,(presents) (as Picturehouse)
3727310,3316029,159106,2,(co-production) (as Prairie Home)
3727312,3316029,127786,2,(co-production) (as Sandcastle 5)
3727335,3316050,2917,2,(presents)
3727428,3316169,157557,2,(co-production)
3728189,3317094,33563,2,(co-production)
3728190,3317094,159327,2,(co-production)
3728106,3316999,159310,2,(presents)
3728110,3317002,27841,2,(presents)
3728191,3317095,159328,2,(co-production)
3728192,3317095,159329,2,(co-production)
3728754,3317796,159457,2,(co-production)
3728511,3317517,1436,2,(co-production) (as WGBH Boston)
3728617,3317636,2042,2,(presents)
3728626,3317645,129206,2,(co-production)
3728641,3317661,159427,2,(presents)
3728388,3317384,159376,2,(presents)
3728509,3317517,6995,2,(co-production) (as IWC)
3728510,3317517,117707,2,(co-production)
3728781,3317827,103529,2,(co-production)
3728857,3317922,27922,2,(presents)
3728854,3317916,26886,2,(presents)
3729061,3318180,159533,2,(co-production)
3729063,3318180,159534,2,(co-production)
3729064,3318180,159535,2,(co-production)
3729286,3318460,159597,2,(presents)
3729147,3318296,8288,2,(presents)
3729148,3318296,143521,2,(co-production)
3729151,3318296,14752,2,(co-production)
3729202,3318364,27975,2,(presents)
3729563,3318865,159691,2,(presents)
3728984,3318081,23135,2,(presents)
3729353,3318587,159624,2,(co-production)
3729665,3318995,3655,2,(presents)
3729364,3318596,19244,2,(presents)
3729690,3319031,28481,2,(presents)
3729366,3318597,159626,2,(co-production)
3730402,3319917,159927,2,(co-production)
3729738,3319099,2005,2,(presents)
3729794,3319172,159750,2,(presents)
3729796,3319173,22759,2,(presents)
3729862,3319248,21849,2,(presents)
3730263,3319754,156723,2,(presents) (as Selznick International) (as A Selznick International Picture)
3730265,3319756,159872,2,(presents)
3730285,3319774,159876,2,(co-production)
3730286,3319774,26058,2,(co-production)
3730287,3319774,159877,2,(co-production)
3730290,3319744,3188,2,(presents) (as Mar Vista Entertainment)
3729508,3318798,51217,2,(presents)
3729510,3318798,3044,2,(presents)
3729536,3318831,159682,2,(presents) (as Fade to Black)
3730163,3319608,28750,2,(co-production)
3730404,3319917,13074,2,(presents)
3730493,3320030,156557,2,(presents)
3730581,3320119,2531,2,(presents)
3730342,3319832,159904,2,(presents)
3730373,3319888,24775,2,(presents) (as The RANK ORGANISATION)
3730396,3319917,159926,2,(co-production)
3730502,3320045,159957,2,(co-production)
3730740,3320343,160011,2,(co-production)
3730505,3320045,37850,2,(co-production)
3730997,3320733,287,2,(presents) (controlled by Loew's Incorporated)
3730781,3320396,160028,2,(co-production)
3730871,3320513,28181,2,(co-production)
3730875,3320517,160052,2,(presents)
3730883,3320533,28184,2,(presents)
3730906,3320618,160063,2,(presents) (as Langara College Digital Film Production)
3731273,3321102,6127,2,(co-production)
3730682,3320255,160005,2,(presents)
3730998,3320734,24775,2,(presents) (as The RANK ORGANISATION)
3731461,3321331,10855,2,(presents) (as DreamWorks Pictures)
3731218,3321041,13750,2,(presents)
3731399,3321261,25380,2,(co-production)
3731409,3321267,23778,2,(presents)
3731498,3321366,287,2,(presents)
3731616,3321482,160258,2,(co-production)
3731618,3321482,160259,2,(co-production)
3731619,3321482,160260,2,(co-production)
3731513,3321387,1698,2,(presents) (as Twentieth Century-Fox) (produced by) (as Twentieth Century-Fox Film Corporation also)
3731704,3321587,28291,2,(presents)
3731705,3321587,80441,2,(co-production)
3731529,3321404,86513,2,(presents)
3731864,3321820,24775,2,(presents) (as The RANK ORGANISATION)
3731531,3321405,86513,2,(presents)
3731532,3321406,28261,2,(presents)
3731533,3321406,86513,2,(co-production)
3731535,3321408,112885,2,(presents)
3731544,3321413,86513,2,(presents)
3732310,3322387,160424,2,(presents)
3731968,3321977,1698,2,(presents) (as Twentieth Century-Fox)
3732037,3322057,28335,2,(presents)
3732046,3322068,28340,2,(presents)
3732071,3322099,93884,2,(presents)
3732316,3322396,160426,2,(presents)
3732099,3322128,1487,2,(presents) (as The National Film Board of Canada)
3732343,3322436,28184,2,(presents)
3732344,3322436,160434,2,(presents)
3732385,3322534,160445,2,(presents)
3732392,3322539,32264,2,(presents)
3732499,3322704,10858,2,(presents)
3732507,3322712,23483,2,(presents)
3732258,3322315,160411,2,(presents)
3732439,3322640,160461,2,(presents)
3732545,3322743,160490,2,(presents)
3732570,3322777,160498,2,(presents)
3732449,3322649,160464,2,(presents)
3732582,3322795,160501,2,(presents)
3732876,3323169,4211,2,(presents)
3733019,3323374,1698,2,(as Twentieth Century Fox) (presents)
3732707,3322947,160541,2,(co-production)
3732708,3322947,160541,2,(co-production)
3733040,3323428,7365,2,(presents) (A film by: Tony Goldwyn)
3732927,3323250,75239,2,(co-production)
3733053,3323453,1469,2,(presents)
3733117,3323529,71285,2,(presents)
3733120,3323533,28469,2,(presents)
3732783,3323041,160557,2,(presents)
3733537,3324068,160713,2,(presents)
3733589,3324121,2042,2,(presents)
3733423,3323937,287,2,(presents) (controlled by Loew's Incorporated)
3733599,3324125,28522,2,(presents)
3733487,3324009,160703,2,(presents)
3733651,3324216,28529,2,(presents)
3733516,3324047,2005,2,(presents)
3733262,3323738,160661,2,(presents)
3733660,3324266,8257,2,(presents) (as Radio Pictures) (A Pandro S. Berman Production)
3733290,3323775,132397,2,(co-production)
3733932,3324529,160808,2,(presents)
3733721,3324237,43435,2,(presents) (as RKO-Pathé) (A Charles R. Rogers Production)
3733764,3324318,160766,2,(presents)
3733770,3324328,287,2,(presents) (produced by: Loew's Incorporated)
3733822,3324389,8257,2,"(presents) (as RKO Radio Pictures, Inc.)"
3733851,3324421,155363,2,(co-production)
3734064,3324726,28587,2,(presents)
3734077,3324702,27449,2,(co-production)
3734078,3324702,27450,2,(co-production)
3734080,3324695,160861,2,(presents)
3734468,3305852,160976,2,(co-production)
3734168,3324808,160887,2,(presents)
3734579,3308118,89644,2,(co-production)
3734580,3308118,1491,2,(co-production)
3734260,3300444,27619,2,(co-production)
3734304,3300987,58618,2,(co-production)
3734305,3300987,160926,2,(co-production)
3734306,3300987,160927,2,(co-production)
3734307,3300987,126,2,(co-production)
3734308,3300987,160928,2,(co-production)
3734319,3301615,160931,2,(co-production)
3734996,3312412,161117,2,(co-production)
3734657,3309271,65525,2,(co-production)
3734697,3309602,161036,2,(co-production)
3735301,3317866,89421,2,(presents)
3735005,3312671,2507,2,(co-production)
3735006,3312671,27619,2,(co-production)
3735014,3312749,75547,2,(co-production)
3735073,3313743,2507,2,(co-production)
3735253,3317155,80257,2,(co-production)
3735254,3317155,143148,2,(co-production)
3735256,3317155,1605,2,(co-production)
3735258,3317155,161180,2,(co-production)
3735414,3320610,161223,2,(co-production)
3736212,3327044,32722,2,(co-production)
3735688,3324822,161291,2,(co-production)
3735690,3324822,148,2,(co-production) (as Radiotelevisione Italiana)
3735795,3324995,1469,2,(presents)
3736391,3332936,121218,2,(co-production)
3735594,3322591,161270,2,(presents)
3735640,3323286,33192,2,(co-production)
3735641,3323286,24190,2,(co-production)
3735642,3323286,1491,2,(co-production)
3736041,3325252,161409,2,(presents)
3736070,3325188,161422,2,(co-production)
3736134,3325446,28870,2,(co-production)
3736344,3329405,161486,2,(co-production)
3736616,3352610,77467,2,(co-production)
3736475,3337320,161525,2,(co-production)
3736476,3337320,161526,2,(co-production)
3736480,3338516,13114,2,(presents)
3737621,3326444,161916,2,(presents)
3736800,3380554,58,2,(presents)
3736913,3389333,26737,2,(presents)
3736914,3389333,161608,2,(presents)
3736992,3394808,1698,2,(presents) (as Twentieth Century Fox)
3736999,3394813,1698,2,(presents) (as Twentieth Century Fox)
3737463,3326184,84693,2,(presents)
3737661,3326528,161931,2,(co-production)
3737732,3326606,161957,2,(co-production)
3737543,3326327,161776,2,(presents) (as Filmkunj [Bombay] Pvt. Ltd.)
3737561,3326355,29152,2,(presents)
3737563,3326358,29089,2,(presents) (as Super Cassettes Industries Ltd.)
3737564,3326358,42936,2,(presents)
3737395,3326048,161825,2,(presents)
3737757,3326635,161969,2,(co-production)
3737944,3326862,131371,2,(presents)
3737733,3326606,161958,2,(co-production)
3737763,3326635,161973,2,(co-production)
3737972,3326954,162049,2,(presents)
3737774,3326642,4583,2,(presents)
3737775,3326642,21954,2,(presents)
3737779,3326645,57866,2,(co-production)
3737997,3326987,1469,2,(presents)
3738122,3327238,129164,2,(presents)
3738022,3327010,2150,2,(co-production)
3738023,3327010,122584,2,(co-production)
3737871,3326775,29208,2,(presents)
3738099,3327221,132875,2,(presents)
3738127,3327240,2016,2,(presents) (A Film by John Singleton)
3738209,3327342,162130,2,(presents) (as Max Gordon Plays & Pictures Corp.)
3738248,3327378,162143,2,(presents)
3738501,3327621,14318,2,(presents)
3738674,3327890,47330,2,(co-production)
3738551,3327720,978,2,(co-production)
3738553,3327720,2490,2,(co-production)
3738558,3327732,127627,2,(co-production)
3738595,3327774,162252,2,(presents)
3738605,3327790,82989,2,(co-production)
3738874,3328179,162359,2,(presents)
3738887,3328205,2564,2,(presents)
3738890,3328208,23177,2,(presents)
3738676,3327890,162285,2,(co-production)
3738679,3327890,76258,2,(co-production)
3738928,3328252,10858,2,(presents)
3738977,3328100,902,2,(co-production)
3738979,3328100,138250,2,(co-production)
3738959,3328077,4323,2,(presents)
3738961,3328077,3044,2,(presents)
3738967,3328079,162388,2,(presents)
3739002,3328322,105640,2,(presents)
3738680,3327890,162284,2,(co-production)
3738681,3327890,119278,2,(co-production) (as Pictanovo)
3738684,3327890,117589,2,(co-production)
3738686,3327891,25067,2,(presents)
3739038,3328431,70131,2,(co-production)
3739039,3328431,121081,2,(co-production)
3738702,3327906,162295,2,(co-production)
3739065,3328389,41580,2,(co-production)
3738704,3327906,44282,2,(co-production)
3739550,3328913,162600,2,(co-production)
3739118,3328458,29438,2,(co-production)
3739120,3328458,29439,2,(co-production)
3739339,3328670,162523,2,(co-production)
3739341,3328670,405,2,(co-production)
3739358,3328690,162524,2,(co-production)
3739360,3328690,124330,2,(co-production)
3739367,3328699,21989,2,(co-production)
3739388,3328719,29496,2,(presents)
3739704,3329103,162662,2,(presents)
3739720,3329133,554,2,(co-production)
3739721,3329133,902,2,(co-production)
3739722,3329133,346,2,(co-production)
3739744,3329158,2248,2,(co-production)
3739791,3329219,162687,2,(presents)
3739793,3329220,29578,2,(presents)
3739800,3329225,162692,2,(co-production)
3739408,3328756,26234,2,(presents) (as Columbia Pictures)
3739415,3328770,4654,2,(co-production)
3739416,3328770,127942,2,(co-production)
3739417,3328770,162546,2,(co-production)
3739838,3329260,37487,2,(co-production)
3739839,3329260,153289,2,(co-production)
3739551,3328913,162601,2,(co-production)
3739552,3328913,162602,2,(co-production)
3739564,3328924,29528,2,(presents)
3739571,3328929,51321,2,(presents)
3739586,3328948,12424,2,(presents)
3739845,3329260,48573,2,(co-production)
3739846,3329260,162708,2,(co-production)
3739597,3328955,162618,2,(presents)
3740210,3329789,5041,2,(co-production)
3740128,3329692,162823,2,(presents)
3740333,3329925,49264,2,(co-production)
3740434,3330050,162912,2,(presents)
3740449,3330004,162919,2,(presents)
3740462,3330055,8257,2,(presents) (as Radio Pictures)
3740501,3330113,37280,2,(presents)
